specname,classification,spectral_type,forb_visual_comments,halpha_profile_comments,l6300,l6363,l6548,l6584,l6717,l6732,lamost_design_id,_RAJ2000,_DEJ2000,subclass,snru,snrg,snrr,snri,snrz,2MASS,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,qph,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,objID_panstarrs,Av,Av_lower,Av_upper,n(J-K),n(K-W2),(J-H)_0,(H-K)_0,(W1-W2)_0,(W2-W3)_0,e_(J-H)_0,e_(H-K)_0,(BP-RP)_0,abs_Vmag,abs_Vmag_u,abs_Vmag_l,e_absV_u,e_absV_l,Name_our,Name_unique,source_id,ra,ra_error,dec,dec_error,parallax_x,parallax_error_x,parallax_over_error,pm,pmra,pmra_error_x,pmdec_x,pmdec_error_x,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,(B-V)_0,
spec-57018-GAC100N17B1_sp16-199.fits.gz,Em[e],,yes- oi; ha true em,Single Peak; peak below continuum,yes,no,no,yes,yes,maybe,LAMOST J063707.45+191449.3,99.281074,19.247039,A2IV,1.16,12.71,17.62,19.56,10.4,06370745+1914493,13.68,13.538,13.492,0.026,0.032,0.041,AAA,222,0,J063707.45+191449.3,13.423,13.424,12.187,8.94,0.025,0.039,,,AAUU,0.334,0.018,14.34,0.006,14.674,0.017,1.31090992810537E+017,0.301443998366594,0.270971692338586,0.301443998366594,-2.3378453914687,-2.73750612733779,0.108238272182941,0.03002346808657,-0.001000000000001,1.237,0.041231056256177,0.052009614495783,0.23844225251779,2.89389397317806,3.0525516836382,2.72335348577967,0.158657710460142,0.170540487398394,LEMC 2882,LEMC 2882,3.37180568536888E+018,99.28106781183,0.0214,19.24703360113,0.0209,0.4116,0.0244,16.881,1.428,-0.924,0.024,-1.088,0.02,0.966,false,14.323573,14.490933,14.033495,1.171,0.457438,0.002793,0.003064,0.003886,2225.0725,2090.3867,2325.9465,2200.022,2078.7598,2331.0718,0.236760000526905,
spec-57717-GAC088N03M1_sp09-022.fits.gz,Em[e],,yes- ns,Single Peak; peak below continuum,maybe,no,no,maybe,yes,no,LAMOST J055638.52+032431.5,89.16053,3.408751,A5V,0.92,12.68,37.28,51.38,35.54,05563852+0324314,15.29,14.99,14.819,0.058,0.074,0.128,AAB,222,0,J055638.53+032431.5,14.835,14.736,12.384,8.875,0.041,0.065,,,AAUU,,,,,,,1.12090891605511E+017,1.69904801306725,1.69904801306725,1.69904801306725,-2.2760858516218,-2.85367336106543,0.109706622536467,0.080950455307435,0.099000000000002,2.352,0.094021274188345,0.14785127662621,,,,,,,LEMC 2886,LEMC 2886,3.31665154071572E+018,89.16054252198,0.0522,3.40874101291,0.0489,0.3193,0.0715,4.4668,0.95,-0.666,0.071,-0.677,0.061,0.978,false,16.848621,17.34422,16.177582,1.24,1.166637,0.002841,0.007428,0.00553,2951.067,2418.6484,3641.406,2630.4675,2266.386,3075.5906,,
spec-56617-VB081S05V1_sp13-223.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,maybe,no,yes,yes,yes,yes,LAMOST J053354.57-051415.5,83.477387,-5.23765,A2V,4.88,12.67,12.09,11.56,21.25,05335457-0514155,12.018,10.967,10.636,0.023,0.032,0.02,AAA,222,0,J053354.57-051415.4,10.353,10.297,8.002,5.058,0.026,0.029,0.116,0.175,AABB,,,,,,,1.01710834773675E+017,4.52165993466377,4.52165993466377,4.52165993466377,-1.59163439779082,-2.81367873700385,0.544574087317656,0.091352023462822,0.055999999999999,2.295,0.039408120990476,0.037735924528227,,,,,,,LEMC 2888,LEMC 2888,3.209442147621E+018,83.47738636885,0.0269,-5.23761870546,0.0214,0.8654,0.0403,21.5004,3.099,-2.523,0.034,-1.8,0.027,1.058,false,15.498619,17.108976,14.273864,1.465,2.835113,0.002816,0.009248,0.003972,1085.9962,1035.5082,1133.2933,1063.0107,1019.43427,1104.1981,,
spec-56204-GAC080N33B101_sp08-233.fits.gz,Em[e],,yes- oiii,Single Peak; peak above continuum,maybe,no,no,maybe,no,maybe,LAMOST J052339.59+333027.5,80.914967,33.507653,A2V,3.19,12.6,16.81,11.61,10.62,05233959+3330276,13.136,12.963,12.921,0.023,0.021,0.026,AAA,222,0,J052339.59+333027.6,12.832,12.901,12.157,8.692,0.024,0.029,,,AAUU,,,,,,,1.4820080914953E+017,1.78125993466377,1.54800486590862,1.78125993466377,-2.72202117183127,-2.93822969663371,-0.026501112682342,-0.05240677653718,-0.068999999999999,0.744,0.031144823004795,0.033421549934137,,,,,,,LEMC 2896,LEMC 2896,1.82489453855617E+017,80.91494867462,0.0886,33.50766343134,0.067,-0.1724,0.1058,-1.6299,2.816,1.216,0.118,-2.54,0.088,5.25,false,14.116458,14.329625,13.684416,1.223,0.645209,0.003258,0.003072,0.003955,8125.3076,5862.6577,11651.258,4500.1685,3787.5151,5583.8843,,
spec-55911-GAC_082N27_B1_sp07-064.fits.gz,Em[e],,yes; noisy; wavy; ba spectra,Symmetric Double Peak; peak above continuum,no,no,no,maybe,no,maybe,LAMOST J055558.81+254846.2,88.995083,25.812861,A2V,2.3,12.59,25.77,32.75,25.08,05555881+2548463,13.209,12.826,12.522,0.024,0.022,0.024,AAA,222,0,J055558.81+254846.3,12.894,12.864,12.453,8.262,0.024,0.027,,,AAUU,,,,,,,1.38970889950666E+017,2.11010794773102,2.03788675200939,2.54857201960087,-2.03900528318861,-3.41028745159592,0.146667909854128,0.192164278770254,0.029999999999999,0.411000000000001,0.0325576411922,0.0325576411922,,,,,,,LEMC 2898,LEMC 2898,3.42984677389549E+018,88.9950756073,0.0236,25.81286351159,0.019,0.2065,0.0252,8.1869,0.731,0.008,0.031,-0.731,0.021,1.023,false,14.814758,15.256537,14.178465,1.239,1.078072,0.002779,0.003389,0.003878,4038.5957,3701.4355,4418.5264,3730.956,3450.0637,4077.8704,,
spec-56945-HD203416N432139B01_sp05-180.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J202919.14+423351.9,307.329791,42.564437,A2IV,1.28,12.59,20.28,20.17,11.24,20291915+4233519,12.98,12.762,12.683,0.021,0.023,0.021,AAA,222,0,J202919.14+423351.9,12.563,12.688,11.596,8.939,0.026,0.029,,,AAUU,0.649,0.156,14.698,0.081,15.347,0.133,1.59073073297718E+017,2.46127775621414,1.61683592813015,3.65511927103996,-2.78380937027104,-3.03404809569486,-0.057663108695984,-0.051447721079349,-0.125,1.092,0.031144823004795,0.031144823004795,-0.131225048719882,1.57074545195562,1.62722513630338,1.51281393858839,0.056479684347767,0.057931513367228,LEMC 2899,LEMC 2899,2.06822741819514E+018,307.32977016914,0.0118,42.56441522882,0.0148,0.6648,0.0151,44.1302,6.429,-3.421,0.016,-5.443,0.02,1.028,false,14.513827,14.9587,13.884364,1.233,1.074336,0.002763,0.003125,0.003838,1440.4878,1410.9263,1470.2189,1449.065,1416.138,1482.3334,-0.14496056652069,
spec-57752-GAC096N08B1_sp16-113.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J062206.98+103007.4,95.529108,10.502062,A5V,2.25,12.56,11.82,11.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2900,LEMC 2900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57041-GAC076N30M1_sp13-126.fits.gz,Em[e],,yes- oi,Single Peak; peak below continuum,yes,maybe,no,no,no,no,LAMOST J051337.18+311251.5,78.404923,31.214312,A1IV,1.04,12.55,20.6,27.66,17.73,05133718+3112516,15.408,15.218,14.961,0.053,0.119,0.109,ABB,222,0,,,,,,,,,,,,,,,,,1.45450784049258E+017,1.24975985174179,1.20577599346638,1.56202798039913,-2.1855027042733,,0.050026896604919,0.190762727857687,,,0.130268952555857,0.16137533888423,,,,,,,LEMC 2901,LEMC 2901,1.8046429087352E+017,78.40493436988,0.0652,31.21431080694,0.0393,0.1956,0.0875,2.2346,0.707,0.542,0.08,-0.454,0.063,0.989,false,16.686365,17.048002,16.132051,1.221,0.915951,0.002821,0.005774,0.005426,4018.5583,3096.7131,5371.743,3732.4358,3104.5718,4788.176,,
spec-56204-GAC080N33B101_sp08-234.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,no,no,no,maybe,no,maybe,LAMOST J052402.81+334101.7,81.011732,33.683809,A1IV,2.47,12.54,18.23,13.59,12.63,05240280+3341017,13.728,13.563,13.435,0.024,0.024,0.036,AAA,222,0,J052402.81+334101.7,13.394,13.413,11.464,8.11,0.026,0.036,,,AAUU,,,,,,,1.48420810117251E+017,1.0534002322793,1.02963189278841,1.12434181798697,-2.38254908577834,-2.86579315207699,0.047019173984719,0.072169787689196,-0.019,1.949,0.033941125496954,0.043266615305568,,,,,,,LEMC 2903,LEMC 2903,1.82680150402686E+017,81.01172036241,0.0234,33.68382167812,0.0182,0.3247,0.0276,11.7496,2.197,0.628,0.03,-2.105,0.024,1.001,false,14.809099,15.093717,14.352159,1.199,0.741558,0.002792,0.00357,0.004054,2731.0469,2563.2886,3014.4001,2687.7817,2499.0413,2872.4917,,
spec-56587-GAC079N41V3_sp06-178.fits.gz,Em[e],,yes- oiii,Single Peak; peak below continuum,no,no,no,no,no,no,LAMOST J052917.03+402409.4,82.320997,40.402617,A1V,5.42,12.52,12.96,10.45,9.59,05291704+4024094,12.499,12.468,12.313,0.026,0.031,0.021,AAA,222,0,J052917.04+402409.3,12.144,12.138,11.82,8.472,0.024,0.023,0.301,,AABU,,,,,,,1.56480823209984E+017,1.3153919705987,1.291475154531,1.3153919705987,-2.63487943852817,-2.70484200747145,-0.116323900707054,0.08528422555827,0.006,0.318,0.040459856648288,0.037443290453698,,,,,,,LEMC 2904,LEMC 2904,1.93904411774877E+017,82.32100554659,0.0261,40.40259326094,0.0223,0.1972,0.0319,6.1895,0.611,0.351,0.036,-0.5,0.028,2.152,false,13.413634,13.635489,13.008813,1.202,0.626677,0.002796,0.00302,0.003887,4198.6187,3740.7925,4755.104,3948.5837,3525.0771,4353.3525,,
spec-57786-GAC097N05B1_sp05-165.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,maybe,no,yes,yes,yes,yes,LAMOST J063015.48+051211.1,97.564524,5.203093,A1IV,2.42,12.5,17.16,27.4,21.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2906,LEMC 2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57723-GAC081N07M1_sp11-232.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J052747.93+084225.8,81.949729,8.707167,A9V,1.77,12.49,16.59,27.13,18,05274793+0842258,16.019,16.052,15.579,0.086,0.196,0.182,ACC,222,0,J052747.95+084225.9,15.732,15.88,12.537,8.983,0.055,0.164,,,ABUU,,,,,,,1.18440819497369E+017,0.822119950997829,0.822119950997829,0.822119950997829,-2.07315962972603,-3.23652988879196,-0.125077434511755,0.429427642597114,-0.148,3.343,0.214037379912949,0.267469624443599,,,,,,,LEMC 2907,LEMC 2907,3.33743718956349E+018,81.94976345338,0.086,8.7071522519,0.0637,0.252,0.1058,2.3829,0.736,0.653,0.114,0.338,0.075,1.008,false,17.40356,17.819195,16.82559,1.211,0.993605,0.002897,0.010608,0.007951,3161.3813,2421.5303,3913.193,3267.8704,2851.8384,4116.669,,
spec-56964-GAC085N17B2_sp15-136.fits.gz,Em[e],,yes- oi,Single Peak; peak above continuum,yes,yes,no,yes,yes,maybe,LAMOST J054202.78+183805.7,85.511591,18.634938,A7IV,1.4,12.45,16.46,20.89,12.05,05420278+1838058,13.164,12.948,12.851,0.024,0.024,0.024,AAA,222,0,J054202.78+183805.7,12.763,12.744,12.415,8.783,0.027,0.028,,,AAUU,,,,,,,1.30360855116162E+017,0.79471597713232,0.781325725674629,0.797749864852429,-2.27463136283882,-2.73749779313482,0.126991810561181,0.054880053211988,0.018999999999998,0.329000000000002,0.033941125496954,0.033941125496954,,,,,,,LEMC 2911,LEMC 2911,3.39916449390337E+018,85.51159891815,0.02,18.63492888756,0.0161,0.6514,0.0257,25.3835,4.624,0.383,0.026,-4.608,0.017,1.03,false,14.26862,14.591697,13.77049,1.205,0.821207,0.002769,0.003022,0.00392,1440.5352,1386.2268,1486.4733,1434.6907,1391.1891,1481.979,,
spec-57064-GAC082N38B2_sp05-087.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,no,maybe,yes,yes,yes,LAMOST J052901.62+370403.9,82.256757,37.067774,A2V,1.14,12.36,29.08,39.65,27.05,05290161+3704040,14.016,13.646,13.42,0.034,0.045,0.04,AAA,222,0,J052901.62+370403.9,13.203,13.218,12.51,8.878,0.025,0.03,,,AAUU,,,,,,,1.52480822567232E+017,2.27453195426464,2.21972400653362,2.4939429297924,-2.2366882649146,-2.76423927070727,0.11525242112236,0.105449806423973,-0.015000000000001,0.708,0.056400354608814,0.060207972893962,,,,,,,LEMC 2915,LEMC 2915,1.84259633214807E+017,82.25673695754,0.0424,37.0677473551,0.0309,0.3445,0.0454,7.597,1.397,0.805,0.052,-1.141,0.037,1.069,false,15.888559,16.525955,15.091367,1.28,1.434588,0.002805,0.005642,0.004307,2652.0977,2367.958,2982.2722,2474.6982,2254.464,2778.167,,
spec-56983-GAC093N22M1_sp06-048.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,no,maybe,yes,yes,yes,LAMOST J061902.93+223822.2,94.762235,22.639503,A7V,1.32,12.3,26.19,39.38,29.11,06190294+2238222,15.031,14.619,14.316,0.04,0.066,0.063,AAA,222,0,J061902.93+223822.2,14.389,14.466,12.291,8.66,0.038,0.061,,,AAUU,,,,,,,1.35160947622658E+017,2.6581879150629,2.60337996733189,2.6581879150629,-2.15161237215866,-3.22940169944803,0.114282953512953,0.162116040501669,-0.076999999999998,2.175,0.077175125526299,0.091241437954473,,,,,,,LEMC 2920,LEMC 2920,3.37704190333783E+018,94.76226841105,0.0778,22.63951605987,0.0704,0.1869,0.0819,2.2802,2.293,0.13,0.099,-2.289,0.079,0.978,false,17.127966,17.804634,16.314476,1.279,1.490158,0.00293,0.01248,0.010573,4459.7554,3437.8142,6223.2134,3654.9678,2879.6057,4878.9624,,
spec-57703-GAC100N07B1_sp11-214.fits.gz,Em[e],,yes- oi,Single Peak; peak above continuum,yes,yes,yes,yes,yes,yes,LAMOST J064326.06+094310.2,100.85859,9.719514,A2IV,2.43,12.29,10.23,10.23,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 2921,LEMC 2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57660-HD203348N414621B01_sp05-173.fits.gz,Em[e],,yes-  nii; oi,Single Peak; peak above continuum,yes,maybe,no,maybe,no,no,LAMOST J203354.59+405924.9,308.477474,40.990267,A0III,0.95,12.24,56.68,114.62,122.75,20335459+4059249,12.843,12.205,11.885,0.022,0.019,0.019,AAA,222,0,,,,,,,,,,,,,,,,,1.57183084774699E+017,4.05579205226898,4.05579205226898,5.31403417973518,-2.15580894438177,,0.183751290145874,0.105043021229744,,,0.029068883707497,0.026870057685089,,,,,,,LEMC 2926,LEMC 2926,2.06776129398419E+018,308.47745797028,0.0292,40.99024172763,0.0329,0.5668,0.0385,14.7197,4.76,-2.239,0.041,-4.201,0.039,1.099,false,16.094202,17.529606,14.907703,1.449,2.621903,0.002847,0.00808,0.004981,1633.1173,1553.8513,1724.3047,1634.526,1540.8079,1748.6318,,
spec-56956-GAC090N18M1_sp14-009.fits.gz,Em[e],,yes- oi,Single Peak; peak below continuum,maybe,no,no,no,no,no,LAMOST J055215.38+195745.6,88.064121,19.962671,A1IV,0.71,12.22,24.21,37.42,24.15,05521539+1957456,14.738,14.467,14.348,0.029,0.038,0.065,AAA,222,0,J055215.39+195745.5,14.29,14.34,12.227,8.844,0.031,0.052,,,AAUU,0.631,0.179,16.619,0,17.25,0.179,1.31950880641466E+017,2.0553,1.9456839411974,2.0553,-2.51285153173845,-2.97918589366136,0.040806399999999,0.010069100000002,-0.050000000000001,2.113,0.047801673610869,0.075292761936324,-0.0205301,1.17182413158092,1.75513483616975,0.500562080117757,0.583310704588833,0.67126205146316,LEMC 2927,LEMC 2927,3.3990390421999E+018,88.06413804573,0.047,19.96266502219,0.0383,0.1769,0.0537,3.2931,1.096,0.934,0.057,-0.573,0.038,0.964,false,16.282022,16.752327,15.625361,1.241,1.126966,0.002823,0.00479,0.005284,4444.944,3647.2134,5452.2812,4019.53,3352.607,4838.3213,-0.032,
spec-57044-GAC096N23M1_sp10-151.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,no,yes,yes,yes,yes,LAMOST J061927.86+225459.7,94.866113,22.916601,A1IV,1.75,12.22,20.21,30.38,19.77,06192786+2254599,15.822,15.49,15.162,0.07,0.12,0.118,ABB,222,0,J061927.88+225500.0,15.282,15.587,12.41,8.785,0.056,0.164,,,ABUU,,,,,,,1.35500948661211E+017,1.39760397386551,1.31165433003902,1.64423990199566,-1.87711638479917,-3.44274370309391,0.175468354927064,0.253926989385127,-0.305,3.177,0.138924439894498,0.168297355891291,,,,,,,LEMC 2928,LEMC 2928,3.37742625137232E+018,94.86611646199,0.0922,22.91663507042,0.0843,0.3234,0.1031,3.1372,0.154,-0.014,0.129,-0.154,0.094,0.981,false,17.431282,17.948198,16.756496,1.234,1.191702,0.003,0.01608,0.011203,3057.381,2418.197,4120.9883,2829.852,2333.365,3561.1057,,
spec-56948-HD052351N362354B_sp07-008.fits.gz,Em[e],,yes; noisy,Symmetric Double Peak; peak above continuum,yes,no,no,yes,maybe,maybe,LAMOST J052818.54+343257.5,82.077251,34.549323,A2V,2.42,12.2,19.08,19.42,9.12,05281853+3432575,13.229,13.051,12.919,0.021,0.022,0.027,AAA,222,0,J052818.54+343257.5,12.937,12.956,12.104,8.852,0.029,0.033,,,AAUU,,,,,,,1.4945082077247E+017,1.88366630411148,1.83606788239479,1.89087599346638,-2.59504216227474,-3.01742832182416,-0.032970626060483,0.03216568588209,-0.018999999999998,0.851999999999999,0.030413812651491,0.034828149534536,,,,,,,LEMC 2930,LEMC 2930,1.82661630504368E+017,82.07725128464,0.0213,34.54931910404,0.0162,0.4592,0.0226,20.3191,2.347,-0.341,0.027,-2.322,0.021,1.222,false,14.326471,14.616128,13.853797,1.206,0.762331,0.003034,0.004893,0.005901,1977.8004,1916.1942,2066.1116,1984.3606,1908.941,2067.3052,,
spec-57745-GAC089S00M1_sp02-004.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J055455.22-024334.0,88.730103,-2.726123,A1IV,1.59,12.2,18.74,28.47,18.79,05545522-0243341,16.008,15.979,15.11,0.066,0.118,,ABU,220,0,J055455.21-024333.9,15.923,16.498,12.257,8.959,0.061,0.263,,,ABUU,,,,,,,1.04720887300809E+017,1.34279594446421,1.34279594446421,1.34279594446421,-1.46880008542246,-4.60911410646245,-0.121393145779993,0.797831814943398,-0.575000000000001,4.241,0.135203550249245,,,,,,,,LEMC 2931,LEMC 2931,3.0254093960569E+018,88.73008568671,0.0628,-2.72612631598,0.0576,0.1039,0.0723,1.4377,0.429,0.382,0.079,0.195,0.065,1.105,false,17.158312,17.48927,16.629625,1.22,0.859644,0.002881,0.013925,0.008976,4677.5547,3729.0244,5888.426,5030.9155,4188.969,6050.895,,
spec-56609-GAC093N22M1_sp13-212.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,maybe,no,yes,yes,maybe,yes,LAMOST J062059.09+230927.8,95.246218,23.157741,A7IV,0.63,12.16,23.55,35.28,23.06,06205909+2309280,14.678,14.303,14.11,0.033,0.055,0.04,AAA,222,0,J062059.07+230927.8,13.876,13.849,12.26,8.727,0.029,0.041,,,AAUU,,,,,,,1.3578095246226E+017,1.76118668551445,0.630291970598698,1.80866390852928,-2.13414366450465,-2.6430845346653,0.177747091222382,0.099657105667734,0.026999999999999,1.589,0.064140470843298,0.068007352543677,,,,,,,LEMC 2932,LEMC 2932,3.37745858818316E+018,95.24622011148,0.0594,23.15778407739,0.0552,0.4778,0.0732,6.5251,3.096,-0.083,0.07,-3.095,0.053,0.968,false,16.6312,17.291996,15.827984,1.277,1.464012,0.002864,0.007128,0.006292,2013.9904,1778.8132,2340.1948,1895.8855,1657.0797,2215.206,,
spec-56984-HD230130N570619B01_sp15-052.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J225506.52+580333.4,343.777178,58.059304,A2V,1.72,12.16,22.54,30.61,18.61,22550652+5803334,12.682,12.598,12.382,0.024,0.033,0.029,AAA,222,0,J225506.50+580333.5,12.255,12.296,11.861,8.805,0.024,0.024,0.259,,AABU,0.838,0.1,14.369,0.046,15.207,0.088,1.77673437771882E+017,2.54857201960087,2.30193592813015,2.57597599346638,-2.80415142655966,-2.93172790093555,-0.201440066195296,0.080925682961153,-0.040999999999999,0.435000000000001,0.040804411526206,0.043931765272978,0.030102669786524,-1.34553400839682,-0.465933968386814,-2.20975054113636,0.879600040010008,0.864216532739535,LEMC 2933,LEMC 2933,2.0131867594707E+018,343.77714254891,0.2173,58.05932821381,0.2193,-0.0781,0.2691,-0.2901,4.719,-3.217,0.286,-3.453,0.272,18.239,false,14.113347,14.468243,13.477034,1.279,0.991209,0.003478,0.002993,0.004,5174.7607,3447.862,9768.067,2343.902,1762.7048,3039.0142,0.015879993677139,
spec-57724-HIP29425K201_sp08-105.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,yes,yes,yes,yes,yes,LAMOST J061555.00+221347.5,93.9792,22.229875,A9V,0.77,12.06,31.86,45.57,27.08,06155501+2213475,13.01,12.78,12.716,0.023,0.035,0.023,AAA,222,0,J061555.01+221347.5,12.665,12.677,12.251,8.709,0.024,0.027,0.475,,AACU,0.766,0.071,14.354,0.057,15.12,0.042,1.34670939792186E+017,0.733506222498417,0.712503973865509,1.09756009001732,-2.28822830400582,-2.81434357862249,0.147847303080178,0.025124170207584,-0.012000000000001,0.426,0.041880783182744,0.041880783182744,0.533478527468002,2.77469457149538,2.87057254853519,2.67456393794579,0.095877977039816,0.10013063354959,LEMC 2937,LEMC 2937,3.37692096135689E+018,93.97922953299,0.0185,22.22985856384,0.0157,0.6886,0.0214,32.1457,4.544,1.02,0.026,-4.428,0.021,1.031,false,14.187241,14.575747,13.62805,1.212,0.947697,0.002779,0.003154,0.004156,1379.1084,1336.5522,1413.508,1370.5121,1333.4983,1413.7896,0.52938508951664,
spec-57015-GAC082N38M1_sp05-205.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,maybe,maybe,yes,yes,yes,LAMOST J052810.78+365657.3,82.044941,36.94926,A1IV,0.98,12.05,27.7,38.75,25.08,05281079+3656572,15.399,14.936,14.859,0.064,0.074,0.101,AAA,222,0,J052810.75+365657.4,14.394,14.572,12.464,8.596,0.03,0.063,,,AAUU,,,,,,,1.5233082045024E+017,2.44149754004478,2.10616915326118,2.67825071041584,-2.37739596389971,-2.67688155811661,0.189552275514986,-0.052399369622375,-0.178000000000001,2.108,0.09783659846908,0.125207827231368,,,,,,,LEMC 2938,LEMC 2938,1.84298494078547E+017,82.04508915203,0.0898,36.94918977647,0.0709,0.2704,0.1036,2.6089,1.667,0.262,0.116,-1.646,0.084,0.958,false,17.520432,18.09855,16.626932,1.384,1.471619,0.003065,0.024139,0.024467,4418.0454,3004.9104,6833.0957,2987.0989,2499.0425,3717.8142,,
spec-55911-GAC_082N27_B1_sp07-139.fits.gz,Em[e],,yes,Single Peak; peak below continuum,maybe,no,maybe,maybe,maybe,maybe,LAMOST J055923.28+261429.6,89.847031,26.241574,A3IV,1.41,12.03,17.7,18.9,12.03,05592329+2614297,14.167,14.039,13.928,0.025,0.041,0.047,AAA,222,0,J055923.29+261429.5,13.83,13.927,12.512,8.972,0.028,0.047,,,AAUU,0.397,0.073,15.263,0.042,15.66,0.059,1.39490898470351E+017,1.06623161398172,0.656165974193812,1.29364121381044,-2.47530698369294,-2.89257705175404,0.008582059234046,0.054489724458971,-0.097,1.415,0.048020828814172,0.062369864518051,0.059004578367795,1.45828291328789,1.81333831032144,1.04598202103488,0.355055397033551,0.412300892253009,LEMC 2940,LEMC 2940,3.42993281497914E+018,89.84704046583,0.031,26.24159974084,0.0263,0.1995,0.0378,5.2712,0.829,0.747,0.045,0.359,0.028,1.039,false,15.151874,15.377585,14.733915,1.208,0.64367,0.00281,0.003764,0.005182,4266.985,3641.369,4924.624,3920.3953,3463.52,4597.056,0.053054318070413,
spec-57032-GAC079N41B2_sp15-020.fits.gz,Em[e],,yes- ns; bad spectra,Single Peak; peak above continuum,yes,maybe,yes,yes,yes,yes,LAMOST J051738.75+420620.1,79.411465,42.105595,A2V,2.67,11.99,14.94,16.29,8.01,05173874+4206201,14.117,13.97,13.95,0.036,0.048,0.057,AAA,222,0,J051738.77+420620.0,13.725,13.676,12.302,8.465,0.028,0.037,,,AAUU,,,,,,,1.58520794114287E+017,1.25750537983179,1.17837193793058,1.69904801306725,-2.64943908557029,-2.57882551635034,0.00615939745884,-0.046647785131084,0.049000000000001,1.374,0.06,0.074518454090245,,,,,,,LEMC 2943,LEMC 2943,1.95186682851344E+017,79.41146501759,0.0237,42.10556570835,0.0165,0.231,0.028,8.2368,0.377,0.33,0.031,-0.182,0.023,0.984,false,15.064395,15.320755,14.631408,1.2,0.689347,0.00278,0.003048,0.00398,3831.319,3471.5034,4250.22,3690.7979,3305.8345,4087.7122,,
spec-57698-HD213312N533525B02_sp11-214.fits.gz,Em[e],,yes- ns,Single Peak; peak above continuum,yes,no,maybe,yes,maybe,maybe,LAMOST J213517.10+555457.9,323.821291,55.916096,A2V,1.76,11.94,21.81,29.01,21.67,21351710+5554580,13.612,13.319,13.172,0.029,0.037,0.033,AAA,222,0,J213517.10+555457.8,13.054,12.997,12.553,9.172,0.026,0.028,,,AAUU,0.737,0.099,15.181,0.066,15.918,0.075,1.7510323821292E+017,1.86347201960087,1.80866390852928,1.86347201960087,-2.37483471847672,-2.75755460139489,0.084291133804702,0.048235982961154,0.057,0.444000000000001,0.047010637094173,0.049578221024962,0.146279369786524,0.802722499845372,1.07856219112471,0.490460699593097,0.275839691279337,0.312261800252275,LEMC 2944,LEMC 2944,2.17773681783037E+018,323.8212847307,0.0368,55.91607289014,0.036,0.2048,0.0398,5.149,3.716,-2.627,0.047,-2.628,0.046,2.136,false,15.00163,15.423492,14.376897,1.24,1.046596,0.002774,0.003061,0.003885,4472.792,3897.3154,5156.8057,3927.461,3385.1467,4798.4263,0.135879993677139,
